gpsDate,latitude,longitude,Power_Mode,Fuel_Consum,GD_Engine_Temp,Steering_Angle_Speed,Transmission_Type,Vehicle_Speed,Engine_Speed,Brake_Control_Volume,Radar_Cruise_State,Streering_Angle_Degree,Odometer_Reading,Hood_Courtesy,Passenger_AC_Value,Driver_AC_Value,Fuel_Gauge,Rear_Fog_Light,Front_Fog_Light,Lounge_Illum_Light,Front_Dome_Light,Slide_Roof,Passenger_Window_State,RR_Window_State,Driver_Window_State,RL_Window_State,AccelFB,AccelLR
2017-04-07T20:34:26,33.5507465,-84.4371419,0,0,92.5,0.488,1,59.726199,1544.53125,0,0,-1.5,,,,,,,,1,0,,,,,,,
2017-04-07T20:34:27,33.5507509,-84.4374327,0,0,92,1.22,1,59.97474747,1550,0,0,0,48820,,,,,,,,,,,,,,-0.39479,0.21537
2017-04-07T20:34:28,33.5507574,-84.4377235,0,0.4855,,0.488,1,60.55262268,1570.3125,0,0,-3,48820,,68,1,,,,,,,,,,,,
2017-04-07T20:34:29,33.5507639,-84.4380143,0,0.469,91,0.488,1,61.01865108,1581.25,0,0,-1.5,,0,,,,0,0,,,,,,,,-0.14356,0.4666
2017-04-07T20:34:30,33.5507726,-84.4383073,0,0.668,90.5,1.22,1,61.3976875,1583.59375,0,0,0,48820,,,,,,,,,,,,,,0,0.00003
2017-04-07T20:34:31,33.5507791,-84.4386046,0,0.929,90,0.732,1,61.79536507,1592.96875,0,0,-3,48820,,,,,,,,,,,,,,,
2017-04-07T20:34:32,33.5507834,-84.4388997,0,0.8985,89.5,1.22,1,61.93206673,1605.46875,0,0,0,,,,,,,,,,,,,,,0.28712,-0.14353
2017-04-07T20:34:33,33.5507899,-84.4391992,0,2.1645,89,0.732,1,62.76470413,1622.65625,0,0,-1.5,48820,,,,,,,,,,,,,,,
2017-04-07T20:34:34,33.5507964,-84.4395009,0,1.397,88.5,0.732,1,62.85169609,1637.5,0,0,-1.5,48820,,,,0,,,,,,,,,,0.50246,0.57427
2017-04-07T20:34:35,33.5508051,-84.4398025,0,2.1865,88,0.488,1,62.92626064,1631.25,0,0,-1.5,,,,,,,,,,,,,,,,
2017-04-07T20:34:36,33.5508095,-84.4401085,0,2.182,87.5,0.488,1,62.71499443,1616.40625,0,0,0,48820,,,,,,,1,0,,,,,,0.53835,0.35893
2017-04-07T20:34:37,33.550816,-84.4404102,0,2.131,87.5,0.976,1,62.41673626,1619.53125,0,0,1.5,,,,,,,,,,,,,,,,
2017-04-07T20:34:38,33.5508203,-84.4407161,0,2.129,87,0.732,1,62.09983695,1591.40625,0,0,-1.5,48820,,68,1,,,,,,,,,,,,
2017-04-07T20:34:39,33.5508268,-84.44102,0,2.128,87,0.488,1,61.91342559,1596.09375,0,0,-3,48820,,,,,0,0,,,,,,,,,
2017-04-07T20:34:40,33.5508333,-84.4413194,0,2.126,87,0.732,1,61.64623598,1592.96875,0,0,-3,,0,,,,,,,,,,,,,,
2017-04-07T20:34:41,33.550842,-84.4416189,,2.1225,86.5,0.488,1,61.34797781,1578.90625,0,0,-3,48820,,,,,,,,,,,,,,0.57424,0.53838
2017-04-07T20:34:42,33.5508507,-84.4419184,0,1.443,86.5,0.244,1,60.82602601,1579.6875,0,0,-4.5,,,,,,,,,,,,,,,,
2017-04-07T20:34:43,33.5508594,-84.4422157,0,1.8075,87,0.976,1,60.35999761,1562.5,0,0,-1.5,48820,,,,,,,,,,,,,,,
2017-04-07T20:34:44,33.5508659,-84.4425109,0,2.0265,87,0.732,1,60.00581603,1545.3125,0,0,0,,,,,0,,,,,,,,,,,
2017-04-07T20:34:45,33.5508724,-84.4428038,0,2.0685,87.5,0.976,1,59.97474747,1557.8125,0,0,-1.5,48820,,,,,,,,,,,,,,0.61013,0.32304
2017-04-07T20:34:46,33.5508767,-84.4430924,0,1.6585,87.5,0.488,1,59.40929969,1546.09375,0,0,-1.5,48820,,,,,,,1,0,,,,,,,
2017-04-07T20:34:47,33.5508832,-84.4433832,0,0.7475,88,0.732,1,58.55180744,1542.1875,0,0,-1.5,,,,,,,,,,,,,,,0.03589,0.35893
2017-04-07T20:34:48,33.5508898,-84.4436697,0,0.54,88.5,0.732,1,57.30906506,1660.9375,0,0,-1.5,48820,,68,1,,,,,,,,,,,,
2017-04-07T20:34:49,33.5508984,-84.4439518,0,1.6415,88.5,0.244,1,56.88031894,1887.5,0,0,-3,48820,,,,,0,0,,,,,,,,0.43068,0.53838
2017-04-07T20:34:50,33.5509049,-84.4442296,0,1.5515,89,0.732,1,56.41429054,1867.96875,0,0,-1.5,48820,0,,,,,,,,,,,,,,
2017-04-07T20:34:51,33.5509115,-84.4445052,0,1.018,89.5,0.976,1,55.51330231,1594.53125,0,0,-1.5,,,,,,,,,,,,,,,0.10767,0.32304
2017-04-07T20:34:52,33.5509158,-84.4447808,0,0.5255,90,0.732,1,54.12764456,1427.34375,0,0,-1.5,48820,,,,,,,,,,,,,,,
2017-04-07T20:34:53,33.5509201,-84.4450499,0,0.3045,,0.488,1,51.45574843,1232.8125,1.06,0,-3,48821,,68,1,,,,,,,,,,,-1.18437,0.61016
2017-04-07T20:34:54,33.5509266,-84.4453147,0,0.2365,90,0.244,1,47.03779925,1075.78125,1.46,0,-4.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:34:55,33.5509332,-84.4455686,0,0.2185,90.5,0.976,1,40.94214786,1010.15625,2.18,0,-1.5,48821,,,,,,,,,,,,,,-2.44052,0.28715
2017-04-07T20:34:56,33.5509375,-84.4458008,0,0.202,90.5,0.732,1,34.75329078,954.6875,1.94,0,-1.5,48821,,,,,,,1,0,,,,,,,
2017-04-07T20:34:57,33.5509418,-84.4460069,0,0.2015,91,1.22,1,29.99980116,990.625,1.36,0,0,,,,,,,,,,,,,,,-1.57916,0.1077
2017-04-07T20:34:58,33.550944,-84.4461827,0,0.2035,91,1.22,1,26.3709934,982.8125,0.98,0,0,,,,,,,,,,,,,,,,
2017-04-07T20:34:59,33.5509462,-84.4463346,0,0.22,91.5,0.732,1,23.59967788,1008.59375,0.42,0,-1.5,48821,,,,,,,,,,,,,,-0.57424,0.25126
2017-04-07T20:35:00,33.5509484,-84.4464648,0,0.213,91.5,0.732,1,21.29439076,967.96875,0.52,0,-1.5,48821,0,,,,0,0,,,,,,,,,
2017-04-07T20:35:01,33.5509505,-84.446582,0,0.2035,92,0.488,1,19.91494671,1004.6875,0.06,0,-4.5,48821,,,,,,,,,,,,,,0.03589,0.43071
2017-04-07T20:35:02,33.5509527,-84.4466884,0,0.2125,,0.488,1,18.83376084,989.84375,0,0,-3,,,,,,,,,,,,,,,,
2017-04-07T20:35:03,33.5509549,-84.4467882,0,0.213,92,0.732,1,18.01355086,965.625,0,0,0,48821,,68,1,,,,,,,,,,,0.07178,0.32304
2017-04-07T20:35:04,33.550957,-84.4468793,0,0.2035,92.5,0.976,1,16.57818341,932.03125,1.04,0,0,48821,,,,0,,,,,,,,,,,
2017-04-07T20:35:05,33.550957,-84.4469683,0,0.2,92.5,0.732,1,12.77539171,782.8125,1.16,0,-1.5,48821,,,,,,,,,,,,,,-1.54327,0.39482
2017-04-07T20:35:06,33.5509592,-84.4470508,0,0.2335,92.5,0.732,1,10.20912869,843.75,0.88,0,0,,,,,,,,1,0,,,,,,,
2017-04-07T20:35:07,33.5509614,-84.4471181,0,0.207,92.5,0.732,1,7.319752645,665.625,1,0,0,48821,,,,,,,,,,,,,,-1.0767,0.32304
2017-04-07T20:35:08,33.5509614,-84.4471723,0,0.263,92.5,0.488,1,3.566670643,779.6875,1.18,0,-3,,,68,70,,,,,,,,,,,,
2017-04-07T20:35:09,33.5509614,-84.4472114,0,0.2195,92.5,0.488,1,1.199246401,616.40625,0.92,0,-7.5,48821,,,,,,,,,,,,,,-0.7178,0.28715
2017-04-07T20:35:10,33.5509614,-84.4472331,0,0.2335,92.5,0.488,1,0,677.34375,0.96,0,-7.5,48821,,,,,0,0,,,,,,,,,
2017-04-07T20:35:11,33.5509614,-84.4472396,0,0.2395,92.5,0.732,1,0,664.0625,0.98,0,-7.5,48821,0,,,,,,,,,,,,,0.32301,0.35893
2017-04-07T20:35:12,33.5509614,-84.4472418,,0.227,92.5,0.488,1,0,660.15625,1.02,0,-7.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:35:13,33.5509635,-84.4472439,0,0.219,93,0.732,1,0,657.03125,1.04,0,-7.5,,,68,70,,,,,,,,,,,0.28712,0.35893
2017-04-07T20:35:14,33.5509635,-84.4472439,0,0.2155,93,0.732,1,0,660.9375,1.3,0,-7.5,48821,,,,0,,,,,,,,,,,
2017-04-07T20:35:15,33.5509635,-84.4472461,0,0.2145,93,0.732,1,0,657.03125,1.58,0,-7.5,,,,,,,,,,,,,,,0.32301,0.35893
2017-04-07T20:35:16,33.5509635,-84.4472461,0,0.2135,93,0.732,1,0,653.90625,1.78,0,-7.5,,,,,,,,1,0,,,,,,,
2017-04-07T20:35:17,33.5509635,-84.4472483,0,0.214,93,0.732,1,0,651.5625,1.78,0,-13.5,48821,,,,,,,,,,,,,,0.3589,0.35893
2017-04-07T20:35:18,33.5509657,-84.4472483,0,0.215,93,0.732,1,0,664.0625,0,0,-13.5,48821,,68,70,,,,,,,,,,,,
2017-04-07T20:35:19,33.5509657,-84.4472504,0,0.248,93.5,0.488,1,0,672.65625,0,0,-13.5,,,,,,,,,,,,,,,0.75369,0.32304
2017-04-07T20:35:20,33.5509657,-84.4472504,0,0.275,93.5,0.488,1,2.460629921,1155.46875,0,0,-12,48821,,,,,0,0,,,,,,,,,
2017-04-07T20:35:21,33.5509657,-84.4472548,,0.5925,93.5,0.488,1,5.051747793,1346.875,0,0,-4.5,48821,,,,,,,,,,,,,,1.75861,0.32304
2017-04-07T20:35:22,33.5509657,-84.4472656,0,0.865,93.5,0.488,1,8.183458602,1847.65625,0,0,-3,48821,0,,,,,,,,,,,,,,
2017-04-07T20:35:23,33.5509679,-84.4472895,0,1.345,94,0.732,1,11.66313728,1757.03125,0,0,-1.5,,,,,,,,,,,,,,,1.97395,0.43071
2017-04-07T20:35:24,33.5509679,-84.4473242,,1.5335,,0.732,1,14.63950529,1936.71875,0,0,-1.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:35:25,33.5509679,-84.4473785,0,1.264,94,0.732,1,17.00692953,1574.21875,0,0,-3,48821,,,,,,,,,,,,,,1.04081,0.32304
2017-04-07T20:35:26,33.5509701,-84.4474457,0,1.503,93.5,0.244,1,19.47998688,1662.5,0,0,-4.5,,,,,,,,1,0,,,,,,,
2017-04-07T20:35:27,33.5509701,-84.447526,0,1.4955,93,0.488,1,21.38759644,1437.5,0,0,-3,48821,,68,65,,,,,,,,,,,1.29204,0.53838
2017-04-07T20:35:28,33.5509701,-84.4476172,0,0.8365,93,0.488,1,22.51227829,1250,0,0,-4.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:35:29,33.5509701,-84.4477192,0,1.646,93,0.488,1,24.03463772,1439.0625,0,0,-3,,,,,,,,,,,,,,,0.96903,0.4666
2017-04-07T20:35:30,33.5509701,-84.4478255,0,2.081,93,0.488,1,25.83661417,1574.21875,0,0,-4.5,48821,,,,,0,0,,,,,,,,,
2017-04-07T20:35:31,33.5509701,-84.4479405,0,1.81,93,1.22,1,27.80636085,1391.40625,0,0,0,48821,,,,,,,,,,,,,,1.25615,0.21537
2017-04-07T20:35:32,33.5509701,-84.4480621,0,1.792,93,0.732,1,29.67668814,1428.125,0,0,-1.5,,0,,,,,,,,,,,,,,
2017-04-07T20:35:33,33.5509701,-84.4481944,0,1.9475,93,0.976,1,31.44759604,1537.5,0,0,-1.5,48821,,,,,,,,,,,,,,1.11259,0.32304
2017-04-07T20:35:34,33.5509679,-84.4483333,0,1.7875,93,0.732,1,33.23714507,1684.375,0,0,-4.5,,,,,0,,,,,,,,,,,
2017-04-07T20:35:35,33.5509679,-84.4484831,0,2.2265,92.5,0.976,1,34.75950449,1810.9375,0,0,0,48821,,,,,,,,,,,,,,1.0767,0.1077
2017-04-07T20:35:36,33.5509657,-84.4486415,0,2.8565,92.5,1.708,1,36.73546489,2123.4375,0,0,3,48821,,,,,,,1,0,,,,,,,
2017-04-07T20:35:37,33.5509635,-84.4488064,0,1.199,92,1.952,1,37.58052971,1392.1875,0,0,3,,,68,65,,,,,,,,,,,0.21534,-0.14353
2017-04-07T20:35:38,33.5509614,-84.44898,0,0.1585,92,0.976,1,37.02129563,910.9375,0,0,0,48821,,,,,,,,,,,,,,,
2017-04-07T20:35:39,33.5509614,-84.4491602,0,1.1545,92,0.732,1,37.42518691,1465.625,0,0,-3,,,,,,,,,,,,,,,0.57424,0.50249
2017-04-07T20:35:40,33.5509635,-84.4493403,0,1.282,91.5,0.488,1,38.12733636,1173.4375,0,0,-4.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:35:41,33.5509679,-84.4495204,0,1.5905,91.5,0.488,1,39.00968345,1204.6875,0,0,-3,48821,,,,,0,0,,,,,,,,0.53835,0.43071
2017-04-07T20:35:42,33.5509679,-84.4497049,0,1.582,91.5,0.244,1,40.11572417,1242.1875,0,0,-3,,,68,65,,,,,,,,,,,,
2017-04-07T20:35:43,33.5509701,-84.4498915,0,1.638,91.5,1.22,1,41.20312376,1289.84375,0,0,-1.5,48821,0,,,,,,,,,,,,,0.61013,0.39482
2017-04-07T20:35:44,33.5509701,-84.4500846,0,1.689,91.5,0.732,1,42.39615645,1328.90625,0,0,-3,48821,,,,,,,,,,,,,,,
2017-04-07T20:35:45,33.5509701,-84.4502821,0,1.738,91.5,0.488,1,43.39035035,1364.0625,0,0,-3,48821,,,,,,,,,,,,,,0.86136,0.68194
2017-04-07T20:35:46,33.5509722,-84.4504861,0,1.7895,91.5,0.488,1,44.71387099,1375.78125,0,0,-3,,,,,,,,,,,,,,,,
2017-04-07T20:35:47,33.5509744,-84.4506944,0,1.8115,92,1.22,1,45.9690408,1428.90625,0,0,0,48821,,,,,,,1,0,,,,,,0.64602,0.17948
2017-04-07T20:35:48,33.5509744,-84.4509093,0,1.968,92,0.732,1,47.6343156,1484.375,0,0,-1.5,,,,,,,,,,,,,,,,
2017-04-07T20:35:49,33.5509744,-84.4511328,,1.9515,92,0.732,1,49.10696532,1528.125,0,0,-1.5,48821,,,,,,,,,,,,,,0.78958,0.00003
2017-04-07T20:35:50,33.5509744,-84.4513607,0,2.057,92,0.488,1,50.64796588,1568.75,0,0,-1.5,,,,,,,,,,,,,,,,
2017-04-07T20:35:51,33.5509744,-84.4515972,0,0.5705,92,0.244,1,51.43710729,1558.59375,0,0,-1.5,48821,,,,,,,,,,,,,,-0.03589,0.14359
2017-04-07T20:35:52,33.5509744,-84.4518403,0,0.795,92,0.488,1,51.67944206,1515.625,0,0,-1.5,48821,,68,65,,0,0,,,,,,,,,
2017-04-07T20:35:53,33.5509722,-84.4520898,,1.5415,92,0.732,1,52.4313012,1487.5,0,0,0,,0,,,,,,,,,,,,,0.43068,0.14359
2017-04-07T20:35:54,33.5509679,-84.4523416,0,1.1815,92.5,0.732,1,52.97189414,1371.875,0,0,0,48821,,,,0,,,,,,,,,,,
2017-04-07T20:35:55,33.5509635,-84.4525933,0,0.7025,92.5,0.488,1,53.13966436,1710.9375,0,0,-1.5,,,,,,,,,,,,,,,0.53835,0.39482
2017-04-07T20:35:56,33.5509614,-84.4528494,0,2.0855,92.5,0.488,1,54.08414857,1543.75,0,0,-3,48821,,,,,,,,,,,,,,,
2017-04-07T20:35:57,33.5509592,-84.4531076,0,0.5885,92.5,0.488,1,54.03443888,1388.28125,0,0,-3,,,,,,,,1,0,,,,,,-0.03589,0.50249
2017-04-07T20:35:58,33.5509549,-84.4533681,0,0,92.5,0.244,1,53.19558777,1360.15625,0,0,-3,,,,,,,,,,,,,,,,
2017-04-07T20:35:59,33.5509527,-84.4536328,0,0,92,1.22,1,52.23246242,1317.96875,0,0,1.5,48821,,,,,,,,,,,,,,-0.21534,0.07181
2017-04-07T20:36:00,33.5509484,-84.4538911,0,0.6245,92,2.44,1,51.73536547,1450,0,0,4.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:36:01,33.5509418,-84.454145,0,0.5825,92,0.488,1,51.31904677,1325.78125,0,0,-1.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:36:02,33.5509375,-84.4543945,0,0.363,92,1.464,1,50.80330868,1307.03125,0,0,0,,,68,65,,,,,,,,,,,-0.10767,0.00003
2017-04-07T20:36:03,33.5509397,-84.4546463,0,0,92,0.488,1,49.80290106,1278.90625,0,0,-3,48821,0,,,,0,0,,,,,,,,,
2017-04-07T20:36:04,33.5509418,-84.4548937,0,0.328,91.5,1.22,1,49.10696532,1307.03125,0,0,0,,,,,,,,,,,,,,,0,0.1077
2017-04-07T20:36:05,33.550944,-84.4551345,,0.426,91,0.488,1,48.82734829,1468.75,0,0,-3,48821,,,,,,,,,,,,,,,
2017-04-07T20:36:06,33.5509462,-84.4553754,0,1.314,91,0.976,1,49.21259843,1276.5625,0,0,-1.5,,,,,,,,,,,,,,,0.46657,0.32304
2017-04-07T20:36:07,33.5509505,-84.455612,0,1.6655,,0.976,1,49.81532848,1296.09375,0,0,-1.5,48821,,,,,,,1,0,,,,,,,
2017-04-07T20:36:08,33.5509549,-84.4558507,0,1.602,90.5,0.488,1,50.29999801,1295.3125,0,0,-3,48821,,,,,,,,,,,,,,0.43068,0.57427
2017-04-07T20:36:09,33.550957,-84.4560916,0,0.9765,90.5,0.732,1,50.4491271,1307.8125,0,0,-1.5,,,,,,,,,,,,,,,,
2017-04-07T20:36:10,33.5509614,-84.4563346,,0.462,90,1.22,1,50.15086893,1296.875,0,0,0,48821,,,,,,,,,,,,,,0,0.25126
2017-04-07T20:36:11,33.5509635,-84.4565799,0,0.4595,90,0.732,1,49.54813887,1407.03125,0,0,-1.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:36:12,33.5509679,-84.4568251,0,1.443,90,0.732,1,49.81532848,1523.4375,0,0,0,,,68,65,,,,,,,,,,,0.53835,0.28715
2017-04-07T20:36:13,33.5509744,-84.457066,0,1.717,90,0.732,1,50.42427225,1304.6875,0,0,-1.5,48821,,,,,0,0,,,,,,,,,
2017-04-07T20:36:14,33.5509766,-84.4573069,0,1.6265,90,0.488,1,51.07049829,1307.8125,0,0,-3,48821,0,,,0,,,,,,,,,,0.39479,0.50249
2017-04-07T20:36:15,33.5509831,-84.4575499,0,0.8355,89.5,0.488,1,51.21962738,1330.46875,0,0,-1.5,,,,,,,,,,,,,,,,
2017-04-07T20:36:16,33.5509874,-84.4577973,0,0.839,89.5,0.976,1,51.36875646,1327.34375,0,0,-1.5,48821,,,,,,,,,,,,,,0.32301,0.32304
2017-04-07T20:36:17,33.5509918,-84.4580447,0,0.822,89,1.22,1,51.51167184,1335.9375,0,0,0,48821,,68,65,,,,1,0,,,,,,0.32301,0.03592
2017-04-07T20:36:18,33.5509961,-84.4582943,0,1.0225,89,0.732,1,51.53031297,1332.03125,0,0,-1.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:36:19,33.5510004,-84.4585438,0,0.352,89,1.464,1,50.91515549,1307.03125,0,0,1.5,,,,,,,,,,,,,,,-0.03589,0.14359
2017-04-07T20:36:20,33.5510069,-84.4587934,0,0.2895,89,1.464,1,50.08251809,1298.4375,0,0,1.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:36:21,33.5510113,-84.4590408,0,0.333,89,0.732,1,49.46736061,1330.46875,0,0,-1.5,,,,,,,,,,,,,,,0.10767,0.28715
2017-04-07T20:36:22,33.55102,-84.4592882,0,0.3845,89,0.732,1,48.88948541,1262.5,0,0,-1.5,48821,,68,65,,,,,,,,,,,,
2017-04-07T20:36:23,33.5510308,-84.4595291,0,0.423,89,0.976,1,48.37996103,1250,0,0,-1.5,,,,,,,,,,,,,,,0.07178,0.21537
2017-04-07T20:36:24,33.5510417,-84.4597656,0,0.4525,89,0.488,1,47.79587211,1230.46875,0,0,-1.5,48821,0,,,0,0,0,,,,,,,,,
2017-04-07T20:36:25,33.5510525,-84.46,0,0.2855,88.5,0.488,1,46.93216615,1206.25,0,0,-3,,,,,,,,,,,,,,,-0.10767,0.50249
2017-04-07T20:36:26,33.5510612,-84.4602322,0,0,88.5,0.732,1,45.99389565,1173.4375,0,0,-1.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:36:27,33.5510699,-84.4604601,,0.2325,88.5,0.732,1,45.28553249,1275.78125,0,0,-1.5,48821,,,,,,,1,0,,,,,,0.03589,0.28715
2017-04-07T20:36:28,33.5510786,-84.4606836,0,2.456,88,0.488,1,46.11816989,1255.46875,0,0,-3,,,,,,,,,,,,,,,,
2017-04-07T20:36:29,33.5510851,-84.4609028,0,0.9395,88,0.488,1,46.45992404,1210.9375,0,0,-3,48821,,,,,,,,,,,,,,0.39479,0.50249
2017-04-07T20:36:30,33.5510916,-84.4611263,0,1.4955,88,0.488,1,47.01915812,1201.5625,0,0,-3,,,,,,,,,,,,,,,,
2017-04-07T20:36:31,33.5510959,-84.4613498,0,1.139,87.5,0.732,1,47.4292631,1229.6875,0,0,-1.5,48821,,,,,,,,,,,,,,0.43068,0.39482
2017-04-07T20:36:32,33.5511003,-84.4615777,0,1.113,87.5,0.976,1,47.96364233,1241.40625,0,0,-1.5,48821,,68,65,,,,,,,,,,,0.32301,0.43071
2017-04-07T20:36:33,33.5511046,-84.4618077,0,0.1745,87.5,0.732,1,47.52246878,1220.3125,0,0,-1.5,48821,,,,,,,,,,,,,,,
2017-04-07T20:36:34,33.5511068,-84.4620378,0,0,88,0.488,1,46.6960451,1192.1875,0,0,-1.5,48821,0,,,0,0,0,,,,,,,,-0.07178,0.39482
2017-04-07T20:36:35,33.5511111,-84.46227,0,0,88,0.976,1,45.95039967,1160.15625,0,0,0,,,,,,,,,,,,,,,,
2017-04-07T20:36:36,33.5511155,-84.4624978,0,0.227,88,0.732,1,45.62728665,1304.6875,0,0,-1.5,48821,,,,,,,,,,,,,,0.14356,0.35893
2017-04-07T20:36:37,33.5511198,-84.4627214,0,0.524,88.5,0.976,1,45.55893581,1240.625,0,0,-1.5,48822,,68,65,,,,1,0,,,,,,,
2017-04-07T20:36:38,33.5511241,-84.4629405,0,1.659,88.5,0.732,1,46.11195618,1184.375,0,0,-1.5,48822,,,,,,,,,,,,,,0.14356,0.32304
2017-04-07T20:36:39,33.5511263,-84.4631619,0,0.341,88.5,0.976,1,45.86962141,1417.96875,0,0,-1.5,48822,,,,,,,,,,,,,,,
2017-04-07T20:36:40,33.5511328,-84.4633854,0,0.682,88.5,0.488,1,45.92554482,1183.59375,0,0,-3,48822,,,,,,,,,,,,,,0.03589,0.43071
2017-04-07T20:36:41,33.5511372,-84.4636089,0,0.2435,89,1.22,1,45.16747196,1160.9375,0,0,1.5,48822,,,,,,,,,,,,,,,
2017-04-07T20:36:42,33.5511415,-84.4638325,0,0,89,0.976,1,44.21677404,1136.71875,0,0,0,,,68,65,,,,,,,,,,,-0.10767,0.35893
2017-04-07T20:36:43,33.5511458,-84.4640516,0,0,,0.488,1,43.18529786,1104.6875,0.5,0,-3,48822,,,,,,,,,,,,,,,
2017-04-07T20:36:44,33.5511502,-84.4642687,0,0,89,0.244,1,40.65631711,1253.125,0.68,0,-3,,,,,0,0,0,,,,,,,,-0.89725,0.32304
2017-04-07T20:36:45,33.5511545,-84.4644792,0,0,89,0.976,1,38.68657043,1169.53125,0.2,0,0,48822,0,,,,,,,,,,,,,-0.28712,0.75372
2017-04-07T20:36:46,33.5511589,-84.4646788,0,0,89.5,1.22,1,37.02129563,1421.875,0.18,0,1.5,,,,,,,,,,,,,,,,
2017-04-07T20:36:47,33.551161,-84.4648698,0,0,,0.732,1,36.33157361,1364.0625,0,0,0,48822,,68,65,,,,1,0,,,,,,-0.03589,0.00003
2017-04-07T20:36:48,33.5511632,-84.4650499,0,0,89.5,0.732,1,35.71020242,1321.09375,0,0,0,,,,,,,,,,,,,,,,
2017-04-07T20:36:49,33.5511654,-84.4652279,0,0.666,89.5,0.488,1,35.85311779,1543.75,0,0,-3,48822,,,,,,,,,,,,,,0.43068,0.61016
2017-04-07T20:36:50,33.5511697,-84.4654015,0,0.9955,90,2.684,1,36.62361807,1375,0,0,7.5,48822,,,,,,,,,,,,,,,
2017-04-07T20:36:51,33.5511719,-84.4655751,0,0.9945,89.5,0.732,1,37.77936849,1173.4375,0,0,-3,48822,,,,,,,,,,,,,,0.64602,0.4666
2017-04-07T20:36:52,33.551174,-84.4657509,0,1.628,89.5,0.488,1,39.56270381,1232.03125,0,0,-3,,,,,,,,,,,,,,,,
2017-04-07T20:36:53,33.5511806,-84.4659332,0,0.29,89.5,0.488,1,40.04737334,1247.65625,0,0,-3,48822,,,,,,,,,,,,,,-0.14356,0.53838
2017-04-07T20:36:54,33.5511849,-84.4661241,0,0.483,89.5,0.488,1,40.65631711,1390.625,0,0,-3,,,,,,0,0,,,,,,,,,
2017-04-07T20:36:55,33.5511914,-84.4663173,,0.5365,89.5,0.488,1,41.51380935,1291.40625,0,0,-3,48822,,,,,,,,,,,,,,0.17945,0.61016
2017-04-07T20:36:56,33.5511957,-84.4665148,0,0.737,90,0.732,1,42.68198719,1339.84375,0,0,-3,48822,0,,,,,,,,,,,,,,
2017-04-07T20:36:57,33.5511979,-84.4667122,0,1.398,90,0.732,1,44.26648373,1303.90625,0,0,-1.5,48822,,68,65,,,,1,0,,,,,,0.53835,0.35893
2017-04-07T20:36:58,33.5512023,-84.4669184,0,1.569,90,0.732,1,45.82612543,1168.75,0,0,-3,,,,,,,,,,,,,,,,
2017-04-07T20:36:59,33.5512044,-84.4671289,0,0.9895,90.5,0.488,1,47.1682872,1223.4375,0,0,-1.5,48822,,,,,,,,,,,,,,0.3589,0.75372
2017-04-07T20:37:00,33.5512088,-84.4673503,0,0.8385,90.5,0.976,1,47.9512149,1243.75,0,0,0,48822,,,,,,,,,,,,,,,
2017-04-07T20:37:01,33.5512109,-84.467576,0,0.3675,90.5,0.732,1,48.0506343,1240.625,0,0,-1.5,,,,,,,,,,,,,,,-0.17945,0.17948
2017-04-07T20:37:02,33.5512153,-84.4678082,0,0.259,91,0.732,1,48.00713831,1302.34375,0,0,-3,48822,,68,65,,,,,,,,,,,-0.03589,0.78961
2017-04-07T20:37:03,33.5512174,-84.4680425,0,0.561,91,1.22,1,48.21840452,1267.1875,0,0,0,48822,,,,,,,,,,,,,,,
2017-04-07T20:37:04,33.5512218,-84.4682747,0,0.486,91,1.464,1,48.19354967,1243.75,0,0,0,,,,,0,,,,,,,,,,0.03589,0.25126
2017-04-07T20:37:05,33.551224,-84.4685091,0,0,91.5,0.976,1,47.78965839,1228.125,0,0,-1.5,48822,,,,,0,0,,,,,,,,,
2017-04-07T20:37:06,33.5512305,-84.4687435,0,0.2525,91.5,0.244,1,47.27392031,1327.34375,0,0,-3,48822,,,,,,,,,,,,,,-0.03589,0.53838
2017-04-07T20:37:07,33.551237,-84.4689779,0,3.126,92,0.976,1,48.34889247,2125.78125,0,0,-1.5,,0,68,65,,,,1,0,,,,,,,
2017-04-07T20:37:08,33.5512435,-84.4692101,0,3.436,91.5,0,1,50.12601408,2247.65625,0,0,-4.5,48822,,,,,,,,,,,,,,1.0767,0.71783
2017-04-07T20:37:09,33.55125,-84.4694423,0,3.8135,92,0.976,1,52.25731727,2475,0,0,1.5,48822,,,,,,,,,,,,,,,
2017-04-07T20:37:10,33.5512543,-84.4696832,0,4.247,92,1.952,1,54.63716893,2545.3125,0,0,4.5,,,,,,,,,,,,,,,1.22026,0.00003
2017-04-07T20:37:11,33.5512609,-84.4699327,0,3.19,91.5,1.708,1,55.77427822,2355.46875,0,0,3,48822,,,,,,,,,,,,,,,
